row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely
6039,1080,832,6,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Ferrari,2022-05-29,2,30,1174793,1285377,2,2,2,65.0,169.0,1202679.0,38772.66666666667,9.0,64,34,0.46875,3.73,2.451,0.5011875713323894,0,1
6040,1080,839,214,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Alpine F1 Team,2022-05-29,1,21,24875,107323,10,9,12,30.0,34.0,15708.0,1244.3333333333285,21.0,64,43,0.328125,16.068,1.835,0.41132285878790054,1,0
6041,1080,839,214,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Alpine F1 Team,2022-05-29,2,30,1186485,1296541,10,9,12,30.0,34.0,1211711.0,21747.66666666667,9.0,64,34,0.46875,3.776,1.814,0.5647462615136807,1,1
6043,1080,840,117,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Aston Martin,2022-05-29,2,2,32750,136634,18,19,14,2.0,6.0,-68489.0,0.0,1.0,64,62,0.03125,4.287,13.938,0.25608654730074903,-1,0
6044,1080,840,117,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Aston Martin,2022-05-29,3,24,25650,105702,18,14,14,2.0,6.0,18300.0,863.3333333333285,22.0,64,40,0.375,1.047,8.63,0.5923619449682209,4,0
6045,1080,840,117,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Aston Martin,2022-05-29,4,29,1174965,1287113,18,14,14,2.0,6.0,1199711.0,34870.33333333333,5.0,64,35,0.453125,180.0,4.407,0.19047030297333006,4,0
6046,1080,842,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,1,2,35486,154889,17,18,11,6.0,17.0,-27692.0,0.0,2.0,64,62,0.03125,24.733,4.287,0.22800378839099233,-1,0
6047,1080,842,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,2,22,28770,113986,17,13,11,6.0,17.0,22735.0,1383.3333333333285,20.0,64,42,0.34375,5.614,11.202,0.23314821411392256,4,0
6048,1080,842,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,3,30,1169460,1269244,17,12,11,6.0,17.0,1186358.0,26383.0,8.0,64,34,0.46875,2.796,1.865,0.6124753345581001,5,1
6049,1080,844,6,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Ferrari,2022-05-29,1,18,25710,110848,1,3,4,104.0,169.0,19358.0,417.0,18.0,64,46,0.28125,0.925,8.383,0.6260562415310363,-2,0
6050,1080,844,6,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Ferrari,2022-05-29,2,21,28034,106560,1,4,4,104.0,169.0,18404.0,8228.333333333328,3.0,64,43,0.328125,6.466,2.65,0.4079131331442264,-3,0
6051,1080,844,6,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Ferrari,2022-05-29,3,30,1176822,1289181,1,4,4,104.0,169.0,1206453.0,39659.66666666667,9.0,64,34,0.46875,5.253,7.819,0.27331477783735586,-3,1
6052,1080,846,1,6,2022,7,Monaco Grand Prix,Circuit de Monaco,McLaren,2022-05-29,1,17,24872,109364,5,7,6,39.0,50.0,15672.0,407.3333333333285,17.0,64,47,0.265625,9.404,7.122,0.219239261773146,-2,0
6053,1080,846,1,6,2022,7,Monaco Grand Prix,Circuit de Monaco,McLaren,2022-05-29,2,22,24760,104131,5,5,6,39.0,50.0,17829.0,2444.0,5.0,64,42,0.34375,14.192,3.218,0.30290330240442487,0,0
6054,1080,846,1,6,2022,7,Monaco Grand Prix,Circuit de Monaco,McLaren,2022-05-29,3,30,1183029,1295357,5,6,6,39.0,50.0,1212933.0,35027.33333333333,8.0,64,34,0.46875,6.957,3.906,0.32950754824097583,-1,1
6056,1080,847,131,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Mercedes,2022-05-29,1,21,25352,108014,6,6,5,74.0,120.0,16503.0,729.3333333333285,21.0,64,43,0.328125,15.429,3.226,0.29749836069833346,0,0
6057,1080,847,131,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Mercedes,2022-05-29,2,30,1177545,1290766,6,5,5,74.0,120.0,1209729.0,38850.33333333333,9.0,64,34,0.46875,7.819,6.957,0.2390670468349531,1,1
6058,1080,848,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,1,18,27231,114036,16,19,18,3.0,3.0,18335.0,158.0,18.0,64,46,0.28125,16.908,14.327,0.12108530498537437,-3,0
6059,1080,848,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,2,22,31518,130065,16,19,18,3.0,3.0,40698.0,4545.0,4.0,64,42,0.34375,23.472,,,-3,0
6060,1080,848,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,3,29,1185676,1297333,16,18,18,3.0,3.0,1213827.0,25336.0,7.0,64,35,0.453125,10.132,,,-2,0
6061,1080,849,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,1,1,36773,226277,19,20,15,0.0,3.0,0.0,0.0,1.0,64,63,0.015625,21.154,,,-1,0
6062,1080,849,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,2,2,36351,129418,19,20,15,0.0,3.0,-96859.0,0.0,1.0,64,62,0.03125,13.938,,,-1,0
6063,1080,849,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,3,19,26910,113355,19,19,15,0.0,3.0,20384.0,216.33333333332848,17.0,64,45,0.296875,2.98,5.422,0.4069710120205512,0,0
6064,1080,849,3,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Williams,2022-05-29,4,29,1181839,1294405,19,17,15,0.0,3.0,1206787.0,26541.0,10.0,64,35,0.453125,13.556,10.132,0.1585313098596403,2,0
6066,1080,852,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,2,21,26021,109850,11,15,17,11.0,17.0,18194.0,2761.6666666666715,15.0,64,43,0.328125,0.45,2.197,1.00244841607973,-4,0
6067,1080,852,213,6,2022,7,Monaco Grand Prix,Circuit de Monaco,AlphaTauri,2022-05-29,3,29,1174444,1288604,11,15,17,11.0,17.0,1204783.0,38671.33333333333,8.0,64,35,0.453125,4.407,1.355,0.6095738912010341,-4,0
6069,1080,854,210,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Haas F1 Team,2022-05-29,1,4,27637,123868,15,17,19,0.0,15.0,14460.0,30282.0,4.0,64,60,0.0625,16.419,0.943,0.5720766159561511,-2,0
6070,1080,854,210,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Haas F1 Team,2022-05-29,2,17,36854,125649,15,20,19,0.0,15.0,29856.0,331.0,13.0,64,47,0.265625,26.625,,,-5,0
6072,1080,855,51,6,2022,7,Monaco Grand Prix,Circuit de Monaco,Alfa Romeo,2022-05-29,2,29,1174235,1288793,20,16,16,1.0,39.0,1206416.0,40300.66666666667,10.0,64,35,0.453125,1.355,13.556,0.4933286424666957,4,0
6073,1081,1,131,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Mercedes,2022-06-12,1,9,21470,129357,7,6,4,50.0,134.0,19565.0,1173.3333333333285,9.0,51,42,0.17647058823529413,4.852,0.554,0.8143823933297618,1,1
6074,1081,1,131,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Mercedes,2022-06-12,2,33,20831,136486,7,5,4,50.0,134.0,27981.0,104.66666666667152,24.0,51,18,0.6470588235294118,4.825,11.054,0.2546338330160914,2,1
6075,1081,4,214,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Alpine F1 Team,2022-06-12,1,18,20571,116303,10,8,7,10.0,40.0,6395.0,1323.6666666666715,18.0,51,33,0.35294117647058826,3.09,3.264,0.47902035349110317,2,0
6076,1081,20,117,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Aston Martin,2022-06-12,1,9,20249,129423,9,7,6,5.0,7.0,19302.0,392.0,9.0,51,42,0.17647058823529413,0.554,2.237,0.9524286632720368,2,1
6077,1081,815,9,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2022-06-12,1,16,23379,114994,2,2,2,110.0,235.0,6749.0,1834.3333333333285,16.0,51,35,0.3137254901960784,8.078,1.064,0.5946525461504173,0,0
6078,1081,815,9,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2022-06-12,2,33,22349,125661,2,2,2,110.0,235.0,18190.0,806.3333333333285,17.0,51,18,0.6470588235294118,16.425,22.752,0.09949052693229368,0,1
6079,1081,817,1,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,McLaren,2022-06-12,1,33,21794,141174,12,7,8,11.0,59.0,31424.0,231.33333333332848,33.0,51,18,0.6470588235294118,1.734,1.712,0.734496011117513,5,1
6080,1081,822,51,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Alfa Romeo,2022-06-12,1,33,20979,150801,15,12,11,40.0,41.0,40944.0,1150.0,33.0,51,18,0.6470588235294118,10.674,25.055,0.12404079126905904,3,1
6081,1081,825,210,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2022-06-12,1,9,21555,133804,16,14,17,15.0,15.0,22787.0,114.0,9.0,51,42,0.17647058823529413,2.975,3.494,0.4740912411517243,2,1
6083,1081,830,9,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Red Bull,2022-06-12,2,33,20722,119285,3,1,1,125.0,235.0,12387.0,662.3333333333285,15.0,51,18,0.6470588235294118,,16.425,,2,1
6084,1081,839,214,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Alpine F1 Team,2022-06-12,1,33,22638,146494,13,10,10,30.0,40.0,36053.0,159.0,33.0,51,18,0.6470588235294118,13.227,1.212,0.5223684533305303,3,1
6085,1081,840,117,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Aston Martin,2022-06-12,1,30,22059,115740,19,14,16,2.0,7.0,5533.0,501.3333333333285,30.0,51,21,0.5882352941176471,9.174,16.158,0.15657160923878358,5,0
6087,1081,844,6,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Ferrari,2022-06-12,1,9,23212,119045,1,3,19,116.0,199.0,10615.0,287.0,9.0,51,42,0.17647058823529413,0.168,16.348,0.9138079159573091,-2,1
6088,1081,846,1,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,McLaren,2022-06-12,1,20,21443,115814,11,8,9,48.0,59.0,5584.0,1291.6666666666715,20.0,51,31,0.39215686274509803,0.0,2.957,1.2527167045741723,3,0
6089,1081,847,131,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Mercedes,2022-06-12,1,9,20538,124780,5,4,3,84.0,134.0,15256.0,137.66666666667152,9.0,51,42,0.17647058823529413,16.348,6.606,0.1891186835920891,1,1
6090,1081,847,131,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Mercedes,2022-06-12,2,33,20527,129936,5,3,3,84.0,134.0,21327.0,173.33333333332848,24.0,51,18,0.6470588235294118,22.752,25.475,0.07987320028077353,2,1
6091,1081,848,3,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Williams,2022-06-12,1,9,25577,135201,17,16,12,3.0,3.0,23892.0,832.0,9.0,51,42,0.17647058823529413,0.82,0.722,1.1301706423657643,1,1
6092,1081,848,3,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Williams,2022-06-12,2,29,21540,114786,17,15,12,3.0,3.0,4911.0,900.0,20.0,51,22,0.5686274509803921,5.058,35.897,0.19217345497754212,2,0
6093,1081,849,3,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Williams,2022-06-12,1,3,29395,117544,18,20,15,0.0,3.0,4052.0,5708.5,3.0,51,48,0.058823529411764705,4.094,,,-2,0
6094,1081,849,3,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Williams,2022-06-12,2,17,22069,117707,18,19,15,0.0,3.0,6587.0,1485.6666666666715,14.0,51,34,0.3333333333333333,26.388,,,-1,0
6095,1081,852,213,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,AlphaTauri,2022-06-12,1,9,23083,129852,8,8,13,11.0,17.0,19621.0,308.3333333333285,9.0,51,42,0.17647058823529413,2.237,0.378,1.0346174247060813,0,1
6096,1081,852,213,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,AlphaTauri,2022-06-12,2,38,41500,113098,8,7,13,11.0,17.0,4480.0,1561.3333333333285,29.0,51,13,0.7450980392156863,3.281,2.673,0.5058472932622654,1,0
6097,1081,854,210,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2022-06-12,1,9,26973,136935,20,18,14,0.0,15.0,25403.0,314.3333333333285,9.0,51,42,0.17647058823529413,6.458,34.177,0.16251187068502587,2,1
6098,1081,854,210,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Haas F1 Team,2022-06-12,2,23,22231,117701,20,17,14,0.0,15.0,8168.0,2206.0,14.0,51,28,0.45098039215686275,6.057,38.326,0.16713174306030684,3,0
6099,1081,855,51,73,2022,8,Azerbaijan Grand Prix,Baku City Circuit,Alfa Romeo,2022-06-12,1,9,23001,132706,14,13,18,1.0,41.0,22005.0,367.0,9.0,51,42,0.17647058823529413,2.674,2.975,0.5237552339574709,1,1
6101,1082,1,131,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2022-06-19,2,44,23841,95224,4,4,3,62.0,161.0,17619.0,514.6666666666715,35.0,70,26,0.6285714285714286,9.968,16.615,0.14794412377720817,0,0
6102,1082,4,214,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alpine F1 Team,2022-06-19,1,28,23779,95395,2,6,9,16.0,47.0,17527.0,1865.0,28.0,70,42,0.4,0.42,0.165,1.5625944508251224,-4,0
6103,1082,4,214,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alpine F1 Team,2022-06-19,2,49,25139,124106,2,6,9,16.0,47.0,46238.0,530.0,21.0,70,21,0.7,9.204,3.678,0.31176735091520746,-4,1
6104,1082,20,117,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Aston Martin,2022-06-19,1,5,23406,95658,16,19,12,13.0,15.0,16129.0,1152.6666666666715,5.0,70,65,0.07142857142857142,10.245,2.32,0.3901332319049431,-3,0
6105,1082,20,117,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Aston Martin,2022-06-19,2,19,23681,105322,16,14,12,13.0,15.0,26893.0,396.3333333333285,14.0,70,51,0.2714285714285714,8.912,0.093,1.0158008960093101,2,1
6106,1082,817,1,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,McLaren,2022-06-19,1,19,27937,105448,9,12,11,15.0,65.0,26517.0,601.0,19.0,70,51,0.2714285714285714,3.939,5.0,0.3691368023216576,-3,1
6107,1082,817,1,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,McLaren,2022-06-19,2,49,24833,121580,9,11,11,15.0,65.0,42720.0,1970.0,30.0,70,21,0.7,5.58,12.69,0.22502170288254245,-2,1
6108,1082,822,51,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alfa Romeo,2022-06-19,1,49,26089,124303,11,8,7,40.0,41.0,45814.0,323.3333333333285,49.0,70,21,0.7,5.277,4.811,0.3313991935496031,3,1
6109,1082,825,210,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Haas F1 Team,2022-06-19,1,7,38262,109469,5,20,17,15.0,15.0,29740.0,194.33333333332848,7.0,70,63,0.1,2.696,,,-15,0
6112,1082,832,6,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Ferrari,2022-06-19,1,20,24215,119333,3,3,2,83.0,199.0,41867.0,308.0,20.0,70,50,0.2857142857142857,0.377,2.269,1.0321203586518277,0,1
6113,1082,832,6,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Ferrari,2022-06-19,2,49,24881,96178,3,2,2,83.0,199.0,18968.0,387.0,29.0,70,21,0.7,3.154,24.222,0.28037975116068015,1,1
6114,1082,839,214,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alpine F1 Team,2022-06-19,1,19,25684,98624,7,7,6,31.0,47.0,19816.0,160.33333333332848,19.0,70,51,0.2714285714285714,0.207,0.502,1.4942793756350272,0,1
6115,1082,839,214,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alpine F1 Team,2022-06-19,2,49,23945,116379,7,5,6,31.0,47.0,38216.0,528.0,30.0,70,21,0.7,32.021,9.204,0.1282845428264168,2,1
6116,1082,840,117,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Aston Martin,2022-06-19,1,47,25252,96353,17,13,10,2.0,15.0,17646.0,165.66666666667152,47.0,70,23,0.6714285714285714,0.797,3.248,0.7918879236895139,4,0
6117,1082,842,213,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,AlphaTauri,2022-06-19,1,5,23557,95629,15,20,14,16.0,27.0,15619.0,1205.6666666666715,5.0,70,65,0.07142857142857142,2.32,,,-5,0
6118,1082,842,213,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,AlphaTauri,2022-06-19,2,36,23613,95091,15,17,14,16.0,27.0,16542.0,963.6666666666715,31.0,70,34,0.5142857142857142,8.467,11.271,0.18712303430751653,-2,0
6119,1082,844,6,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Ferrari,2022-06-19,1,41,26199,97332,19,9,5,116.0,199.0,19431.0,489.6666666666715,41.0,70,29,0.5857142857142857,0.539,0.038,1.6131637163986823,10,0
6121,1082,846,1,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,McLaren,2022-06-19,2,42,24134,96060,14,17,15,50.0,65.0,17718.0,1533.0,23.0,70,28,0.6,7.751,29.83,0.1467085935741999,-3,0
6123,1082,847,131,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Mercedes,2022-06-19,2,45,24069,93940,8,4,4,99.0,161.0,16551.0,395.3333333333285,26.0,70,25,0.6428571428571429,4.094,11.212,0.2781960524388467,4,0
6124,1082,848,3,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Williams,2022-06-19,1,18,23804,96605,12,17,13,3.0,3.0,17251.0,1070.0,18.0,70,52,0.2571428571428571,4.635,2.337,0.47713265186467024,-5,0
6125,1082,848,3,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Williams,2022-06-19,2,48,23530,104349,12,15,13,3.0,3.0,25415.0,418.0,30.0,70,22,0.6857142857142857,8.002,3.021,0.35978077987698553,-3,0
6126,1082,849,3,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Williams,2022-06-19,1,9,24020,121354,18,18,16,0.0,3.0,41097.0,1909.6666666666715,9.0,70,61,0.12857142857142856,0.346,9.458,0.8385626280683477,0,1
6127,1082,849,3,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Williams,2022-06-19,2,37,30034,101659,18,18,16,0.0,3.0,22230.0,1360.6666666666715,28.0,70,33,0.5285714285714286,30.872,,,0,0
6128,1082,852,213,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,AlphaTauri,2022-06-19,1,9,23248,122570,20,15,18,11.0,27.0,43589.0,394.0,9.0,70,61,0.12857142857142856,14.072,4.502,0.2481002854781238,5,1
6130,1082,855,51,7,2022,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Alfa Romeo,2022-06-19,1,19,24281,101392,10,10,8,1.0,41.0,22469.0,640.3333333333285,19.0,70,51,0.2714285714285714,2.167,1.739,0.6808529868245841,0,1
6132,1083,1,131,9,2022,10,British Grand Prix,Silverstone Circuit,Mercedes,2022-07-03,1,1,3046888,146223,5,3,3,77.0,188.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.244,1.548,0.7007260838509737,2,0
6133,1083,1,131,9,2022,10,British Grand Prix,Silverstone Circuit,Mercedes,2022-07-03,2,33,29837,92256,5,1,3,77.0,188.0,177.0,353.0,32.0,52,19,0.6346153846153846,,18.186,,4,0
6134,1083,1,131,9,2022,10,British Grand Prix,Silverstone Circuit,Mercedes,2022-07-03,3,39,28996,97878,5,3,3,77.0,188.0,6576.0,209.33333333332848,6.0,52,13,0.75,1.112,33.137,0.5027785766976381,2,1
6135,1083,4,214,9,2022,10,British Grand Prix,Silverstone Circuit,Alpine F1 Team,2022-07-03,1,1,3055700,150972,7,5,5,18.0,57.0,0.0,0.0,1.0,52,51,0.019230769230769232,3.201,3.029,0.4862391082882853,2,0
6136,1083,4,214,9,2022,10,British Grand Prix,Silverstone Circuit,Alpine F1 Team,2022-07-03,2,33,28733,93751,7,5,5,18.0,57.0,70.0,164.66666666667152,32.0,52,19,0.6346153846153846,2.154,5.632,0.46784178170366697,2,0
6137,1083,4,214,9,2022,10,British Grand Prix,Silverstone Circuit,Alpine F1 Team,2022-07-03,3,39,28841,115176,7,5,5,18.0,57.0,22943.0,256.6666666666715,6.0,52,13,0.75,23.744,1.247,0.48545166591342614,2,1
6138,1083,20,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,1,1,3067301,174110,18,13,9,13.0,16.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.79,2.439,0.5546344468731705,5,0
6139,1083,20,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,2,6,29846,94962,18,12,9,13.0,16.0,-852.0,8900.666666666672,5.0,52,46,0.11538461538461539,0.379,0.217,1.5468558486464712,6,0
6140,1083,20,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,3,39,28540,122980,18,7,9,13.0,16.0,29271.0,96.33333333332848,33.0,52,13,0.75,30.269,6.626,0.16311089938356033,11,1
6142,1083,815,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,2,5,37302,95398,4,4,2,129.0,304.0,-81.0,1048410.6666666667,4.0,52,47,0.09615384615384616,4.12,0.348,0.937152262611276,0,0
6143,1083,815,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,3,39,28155,108331,4,4,2,129.0,304.0,16026.0,189.33333333332848,34.0,52,13,0.75,33.137,23.744,0.06970756591081745,0,1
6144,1083,817,1,9,2022,10,British Grand Prix,Silverstone Circuit,McLaren,2022-07-03,1,1,3063314,166878,14,10,13,15.0,65.0,0.0,0.0,1.0,52,51,0.019230769230769232,4.481,2.443,0.4728928382117762,4,0
6145,1083,817,1,9,2022,10,British Grand Prix,Silverstone Circuit,McLaren,2022-07-03,2,20,30262,95067,14,9,13,15.0,65.0,-172.0,123.66666666667152,19.0,52,32,0.38461538461538464,0.204,2.24,1.139206759361798,5,0
6146,1083,817,1,9,2022,10,British Grand Prix,Silverstone Circuit,McLaren,2022-07-03,3,32,30599,99926,14,13,13,15.0,65.0,5748.0,248.33333333332848,12.0,52,20,0.6153846153846154,5.497,0.56,0.7949428335760489,1,0
6147,1083,817,1,9,2022,10,British Grand Prix,Silverstone Circuit,McLaren,2022-07-03,4,38,29345,102605,14,13,13,15.0,65.0,9961.0,895.0,6.0,52,14,0.7307692307692307,22.811,24.944,0.0805419536699178,1,0
6149,1083,825,210,9,2022,10,British Grand Prix,Silverstone Circuit,Haas F1 Team,2022-07-03,1,1,3063613,171320,17,12,10,15.0,15.0,0.0,0.0,1.0,52,51,0.019230769230769232,1.999,2.79,0.5972967242378946,5,0
6150,1083,825,210,9,2022,10,British Grand Prix,Silverstone Circuit,Haas F1 Team,2022-07-03,2,22,29473,94249,17,9,10,15.0,15.0,-697.0,138.0,21.0,52,30,0.4230769230769231,5.244,12.038,0.23685262779404292,8,0
6151,1083,830,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,1,1,3037323,141969,2,1,7,175.0,304.0,0.0,0.0,1.0,52,51,0.019230769230769232,,2.01,,1,0
6152,1083,830,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,2,12,29395,94701,2,1,7,175.0,304.0,1250.0,123.66666666667152,11.0,52,40,0.23076923076923078,,0.181,,1,0
6153,1083,830,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,3,23,29296,94122,2,6,7,175.0,304.0,671.0,1435.3333333333285,11.0,52,29,0.4423076923076923,12.902,2.792,0.33564517627005674,-4,0
6154,1083,830,9,9,2022,10,British Grand Prix,Silverstone Circuit,Red Bull,2022-07-03,4,39,28709,123868,2,8,7,175.0,304.0,30417.0,707.0,16.0,52,13,0.75,6.626,2.596,0.40921710663157795,-6,1
6155,1083,832,6,9,2022,10,British Grand Prix,Silverstone Circuit,Ferrari,2022-07-03,1,1,3031752,143979,1,2,1,102.0,228.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.01,2.244,0.6404873192932723,-1,0
6156,1083,832,6,9,2022,10,British Grand Prix,Silverstone Circuit,Ferrari,2022-07-03,2,20,28574,92799,1,1,1,102.0,228.0,-175.0,182.0,19.0,52,32,0.38461538461538464,,1.051,,0,0
6157,1083,832,6,9,2022,10,British Grand Prix,Silverstone Circuit,Ferrari,2022-07-03,3,39,28435,98360,1,1,1,102.0,228.0,6428.0,287.0,19.0,52,13,0.75,,0.289,,0,1
6158,1083,839,214,9,2022,10,British Grand Prix,Silverstone Circuit,Alpine F1 Team,2022-07-03,1,1,2950760,282084,15,17,15,39.0,57.0,0.0,0.0,1.0,52,51,0.019230769230769232,66.234,,,-2,0
6160,1083,840,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,1,1,3069017,176549,20,14,11,3.0,16.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.439,1.547,0.6834009713061784,6,0
6161,1083,840,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,2,15,28632,95004,20,14,11,3.0,16.0,-460.0,179.66666666667152,14.0,52,37,0.28846153846153844,0.123,1.107,1.3650803981639457,6,0
6162,1083,840,117,9,2022,10,British Grand Prix,Silverstone Circuit,Aston Martin,2022-07-03,3,40,29780,125554,20,9,11,3.0,16.0,31832.0,12858.666666666672,25.0,52,12,0.7692307692307693,5.686,0.397,0.8653858713096373,11,1
6163,1083,842,213,9,2022,10,British Grand Prix,Silverstone Circuit,AlphaTauri,2022-07-03,1,1,3048950,169321,11,11,16,16.0,27.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.443,1.999,0.6238888613950802,0,0
6164,1083,842,213,9,2022,10,British Grand Prix,Silverstone Circuit,AlphaTauri,2022-07-03,2,16,29632,95528,11,13,16,16.0,27.0,195.0,211.33333333332848,15.0,52,36,0.3076923076923077,3.664,0.003,1.2114172063569157,-2,0
6165,1083,844,6,9,2022,10,British Grand Prix,Silverstone Circuit,Ferrari,2022-07-03,1,1,3036360,147771,3,4,4,126.0,228.0,0.0,0.0,1.0,52,51,0.019230769230769232,1.548,3.201,0.6305032404260479,-1,0
6166,1083,844,6,9,2022,10,British Grand Prix,Silverstone Circuit,Ferrari,2022-07-03,2,25,28805,92501,3,1,4,126.0,228.0,-256.0,233.0,24.0,52,27,0.4807692307692308,,1.527,,2,0
6167,1083,846,1,9,2022,10,British Grand Prix,Silverstone Circuit,McLaren,2022-07-03,1,1,3043215,156287,6,7,6,50.0,65.0,0.0,0.0,1.0,52,51,0.019230769230769232,2.286,3.283,0.5378025681227244,-1,0
